edge,output,2023050922,poretools_yield_plot/0.6.1a1.1-0,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/poretools_yield_plot/poretools_yield_plot/0.6.1a1.1, exit_code: None, stderr: .
edge,execution,2023052818,vcfvcfintersect/1.0.0_rc3+galaxy0-0,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023052818,vcfvcfintersect/1.0.0_rc3+galaxy0-1,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023062406,featurecounts/2.0.1+galaxy2-3,error,parameter 'bgenome': an invalid option (None) was selected, please verify
edge,execution,2023062406,featurecounts/2.0.1+galaxy2-3,error,parameter 'bgenome': an invalid option (None) was selected, please verify
edge,execution,2023062406,featurecounts/2.0.1+galaxy2-4,error,parameter 'reference_gene_sets_builtin': an invalid option (None) was selected, please verify
edge,execution,2023062406,featurecounts/2.0.1+galaxy2-4,error,parameter 'reference_gene_sets_builtin': an invalid option (None) was selected, please verify
edge,output,2023062406,sam_to_bam/2.1.1-2,failure,Output output1:  different than expected, difference (using diff):
edge,execution,2023062406,samtools_fixmate/1.9-3,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023062406,scanpy_read_10x/1.6.0+galaxy0-0,error,Input staging problem: Test input file (matrix.mtx) cannot be found.
edge,execution,2023062406,scanpy_read_10x/1.6.0+galaxy0-0,error,Input staging problem: Test input file (matrix.mtx) cannot be found.
edge,execution,2023062406,scanpy_run_tsne/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (find_cluster.h5) cannot be found.
edge,execution,2023062406,scanpy_run_tsne/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (find_cluster.h5) cannot be found.
edge,execution,2023062406,scanpy_run_tsne/1.8.1+3+galaxy0-1,error,Input staging problem: Test input file (find_cluster.h5) cannot be found.
edge,execution,2023062406,scanpy_run_tsne/1.8.1+3+galaxy0-1,error,Input staging problem: Test input file (find_cluster.h5) cannot be found.
edge,execution,2023062406,umi_tools_extract/1.1.2+galaxy2-3,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023062406,umi_tools_extract/1.1.2+galaxy2-3,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,output,2023042710,MDtag_filter/1.0.2-0,failure,Output out_sam: Test output file (test_md_filtered.sam) is missing. If you are using planemo, try adding --update_test_data to generate it.
edge,output,2023042710,MDtag_filter/1.0.2-1,failure,Output out_sam: Test output file (test_md_selected.sam) is missing. If you are using planemo, try adding --update_test_data to generate it.
edge,output,2023042710,MDtag_filter/1.0.2-1,failure,Output discarded_sam: Test output file (test_md_discarded.sam) is missing. If you are using planemo, try adding --update_test_data to generate it.
edge,output,2023042710,sam_merge2/1.2.0-0,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.2.0, exit_code: 1, stderr: Error: Unable to access jarfile /MergeSamFiles.jar
edge,output,2023042710,sam_merge2/1.2.0-0,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.2.0, exit_code: 1, stderr: Error: Unable to access jarfile /MergeSamFiles.jar
edge,output,2023042710,sam_merge2/1.2.0-1,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.2.0, exit_code: 1, stderr: Error: Unable to access jarfile /MergeSamFiles.jar
edge,output,2023042710,sam_merge2/1.2.0-1,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.2.0, exit_code: 1, stderr: Error: Unable to access jarfile /MergeSamFiles.jar
edge,execution,2023042710,sam_to_bam/2.1.1-1,error,parameter 'index': an invalid option ('equCab2chrM') was selected (valid options: equCab2)
edge,output,2023042710,sam_to_bam/2.1.1-2,failure,Output output1:  different than expected, difference (using diff):
edge,execution,2023042710,samtools_sort/2.0.3-0,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,output,2023042710,samtools_sort/2.0.3-4,failure,Output output1:  different than expected, difference (using diff):
edge,output,2023042710,samtools_sort/2.0.3-5,failure,Output output1:  different than expected, difference (using diff):
edge,output,2023042710,samtools_sort/2.0.3-6,failure,Output output1:  different than expected, difference (using diff):
edge,output,2023042710,samtools_sort/2.0.3-7,failure,Output output1:  different than expected, difference (using diff):
edge,execution,2023051210,anndata_ops/0.0.3+galaxy0-0,error,Input staging problem: Test input file (find_cluster.h5) cannot be found.
edge,execution,2023051210,anndata_ops/1.6.0+galaxy1-0,error,Input staging problem: Test input file (find_cluster.h5) cannot be found.
edge,output,2023051210,retrieve_scxa/v0.0.2+galaxy2-0,failure,Output matrix_mtx: Test output file (E-GEOD-100058.expression_tpm.mtx) is missing. If you are using planemo, try adding --update_test_data to generate it.
edge,output,2023051210,retrieve_scxa/v0.0.2+galaxy2-0,failure,Output genes_tsv: Test output file (E-GEOD-100058.genes.tsv) is missing. If you are using planemo, try adding --update_test_data to generate it.
edge,output,2023051210,retrieve_scxa/v0.0.2+galaxy2-0,failure,Output barcode_tsv: Test output file (E-GEOD-100058.barcodes.tsv) is missing. If you are using planemo, try adding --update_test_data to generate it.
edge,output,2023051210,retrieve_scxa/v0.0.2+galaxy2-0,failure,Output design_tsv: Test output file (E-GEOD-100058.exp_design.tsv) is missing. If you are using planemo, try adding --update_test_data to generate it.
edge,output,2023051210,scanpy_parameter_iterator/0.0.1+galaxy0-0,failure,Collection element perplexity_1 of collection parameter_iteration: Test output file (perplexity_1.txt) is missing. If you are using planemo, try adding --update_test_data to generate it.
edge,execution,2023051210,scanpy_read_10x/1.4.3+galaxy10-0,error,Input staging problem: Test input file (matrix.mtx) cannot be found.
edge,execution,2023051210,scanpy_read_10x/1.6.0+galaxy0-0,error,Input staging problem: Test input file (matrix.mtx) cannot be found.
edge,execution,2023051210,sceasy_convert/0.0.5+galaxy1-0,error,Input staging problem: Test input file (input.loom) cannot be found.
edge,execution,2023051210,scanpy_cluster_reduce_dimension/1.7.1+galaxy0-0,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_cluster_reduce_dimension/1.7.1+galaxy0-1,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_cluster_reduce_dimension/1.7.1+galaxy0-2,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_cluster_reduce_dimension/1.7.1+galaxy0-3,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_cluster_reduce_dimension/1.7.1+galaxy0-4,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_cluster_reduce_dimension/1.7.1+galaxy0-5,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_cluster_reduce_dimension/1.7.1+galaxy0-6,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_cluster_reduce_dimension/1.7.1+galaxy0-7,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_cluster_reduce_dimension/1.7.1+galaxy0-8,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_cluster_reduce_dimension/1.7.1+galaxy0-9,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_filter/1.7.1+galaxy0-0,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_filter/1.7.1+galaxy0-1,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_filter/1.7.1+galaxy0-2,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_filter/1.7.1+galaxy0-3,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_filter/1.7.1+galaxy0-4,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_filter/1.7.1+galaxy0-5,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_filter/1.7.1+galaxy0-6,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_filter/1.7.1+galaxy0-7,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_inspect/1.7.1+galaxy0-0,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_inspect/1.7.1+galaxy0-1,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_inspect/1.7.1+galaxy0-10,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_inspect/1.7.1+galaxy0-11,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_inspect/1.7.1+galaxy0-2,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_inspect/1.7.1+galaxy0-3,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_inspect/1.7.1+galaxy0-4,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_inspect/1.7.1+galaxy0-5,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_inspect/1.7.1+galaxy0-6,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_inspect/1.7.1+galaxy0-7,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_inspect/1.7.1+galaxy0-8,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_inspect/1.7.1+galaxy0-9,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_normalize/1.7.1+galaxy0-0,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_normalize/1.7.1+galaxy0-1,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_normalize/1.7.1+galaxy0-2,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_plot/1.4.4.post1+galaxy1-0,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_plot/1.4.4.post1+galaxy1-1,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_plot/1.4.4.post1+galaxy1-10,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_plot/1.4.4.post1+galaxy1-11,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_plot/1.4.4.post1+galaxy1-12,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_plot/1.4.4.post1+galaxy1-13,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_plot/1.4.4.post1+galaxy1-14,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_plot/1.4.4.post1+galaxy1-15,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_plot/1.4.4.post1+galaxy1-16,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_plot/1.4.4.post1+galaxy1-17,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_plot/1.4.4.post1+galaxy1-18,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,output,2023051210,scanpy_plot/1.4.4.post1+galaxy1-19,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/scanpy_plot/scanpy_plot/1.4.4.post1+galaxy1, exit_code: 1, stderr: Traceback (most recent call last):
edge,output,2023051210,scanpy_plot/1.4.4.post1+galaxy1-19,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/scanpy_plot/scanpy_plot/1.4.4.post1+galaxy1, exit_code: 1, stderr: Traceback (most recent call last):
edge,execution,2023051210,scanpy_plot/1.4.4.post1+galaxy1-2,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,output,2023051210,scanpy_plot/1.4.4.post1+galaxy1-20,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/scanpy_plot/scanpy_plot/1.4.4.post1+galaxy1, exit_code: 1, stderr: Traceback (most recent call last):
edge,output,2023051210,scanpy_plot/1.4.4.post1+galaxy1-20,failure,Output collection 'collection_png': failed to find identifier 'cell_type_Ery' in the tool generated elements []
edge,output,2023051210,scanpy_plot/1.4.4.post1+galaxy1-21,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/scanpy_plot/scanpy_plot/1.4.4.post1+galaxy1, exit_code: 1, stderr: Traceback (most recent call last):
edge,output,2023051210,scanpy_plot/1.4.4.post1+galaxy1-21,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/scanpy_plot/scanpy_plot/1.4.4.post1+galaxy1, exit_code: 1, stderr: Traceback (most recent call last):
edge,execution,2023051210,scanpy_plot/1.4.4.post1+galaxy1-22,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,output,2023051210,scanpy_plot/1.4.4.post1+galaxy1-23,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/scanpy_plot/scanpy_plot/1.4.4.post1+galaxy1, exit_code: 1, stderr: Traceback (most recent call last):
edge,output,2023051210,scanpy_plot/1.4.4.post1+galaxy1-23,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/scanpy_plot/scanpy_plot/1.4.4.post1+galaxy1, exit_code: 1, stderr: Traceback (most recent call last):
edge,output,2023051210,scanpy_plot/1.4.4.post1+galaxy1-24,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/scanpy_plot/scanpy_plot/1.4.4.post1+galaxy1, exit_code: 1, stderr: Traceback (most recent call last):
edge,output,2023051210,scanpy_plot/1.4.4.post1+galaxy1-24,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/scanpy_plot/scanpy_plot/1.4.4.post1+galaxy1, exit_code: 1, stderr: Traceback (most recent call last):
edge,execution,2023051210,scanpy_plot/1.4.4.post1+galaxy1-3,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_plot/1.4.4.post1+galaxy1-4,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_plot/1.4.4.post1+galaxy1-5,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_plot/1.4.4.post1+galaxy1-6,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023051210,scanpy_plot/1.4.4.post1+galaxy1-7,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,output,2023051210,scanpy_plot/1.4.4.post1+galaxy1-8,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/scanpy_plot/scanpy_plot/1.4.4.post1+galaxy1, exit_code: 1, stderr: Traceback (most recent call last):
